User_ID,Age,Gender,Country,Employment_Status,Annual_Income,Current_Savings,Retirement_Age_Goal,Risk_Tolerance,Contribution_Amount,Contribution_Frequency,Employer_Contribution,Total_Annual_Contribution,Years_Contributed,Investment_Type,Fund_Name,Annual_Return_Rate,Volatility,Fees_Percentage,Projected_Pension_Amount,Expected_Annual_Payout,Inflation_Adjusted_Payout,Years_of_Payout,Survivor_Benefits,Transaction_ID,Transaction_Amount,Transaction_Date,Suspicious_Flag,Anomaly_Score,Marital_Status,Number_of_Dependents,Education_Level,Health_Status,Life_Expectancy_Estimate,Home_Ownership_Status,Debt_Level,Monthly_Expenses,Savings_Rate,Investment_Experience_Level,Financial_Goals,Insurance_Coverage,Portfolio_Diversity_Score,Tax_Benefits_Eligibility,Government_Pension_Eligibility,Private_Pension_Eligibility,Pension_Type,Withdrawal_Strategy,Transaction_Channel,IP_Address,Device_ID,Geo_Location,Time_of_Transaction,Transaction_Pattern_Score,Previous_Fraud_Flag,Account_Age
U1309,54,Male,Germany,Self-employed,88925,58147,66,Low,175,Annually,466,19404,36,Stocks,"Jones, Crawford and Wise",8.32,1.48,1.37,332838,76700,36711,18,Yes,173312b6-d398-45e9-82dc-e4dbd83d06c2,9981,19-12-22,No,0.17,Married,0,Bachelor's,Average,82,Own,162325,1379,0.07,Expert,Travel,Yes,0.65,No,No,Yes,Defined Benefit,Fixed,Online,214.101.96.0,93039f4b-8c6a-4381-96c5-02ad3ae0e74f,Keithside,01:16:13,0.75,No,3
U1310,59,Female,Germany,Full-time,110078,238529,65,Medium,1748,Annually,226,13227,18,Stocks,Perez LLC,8.72,0.58,1.64,958829,66688,63198,29,Yes,73391715-b549-4eed-9d4d-af59f5d729e7,7350,06-10-22,No,0.06,Single,2,PhD,Good,90,Own,158134,4177,0.17,Intermediate,Home Purchase,No,0.48,Yes,Yes,Yes,Defined Benefit,Bucket,Online,144.212.179.137,666a7be6-5e7d-490d-b6e6-e4ffd2d3ab9b,Brianside,11:23:46,0.67,No,2
U1311,62,Male,USA,Full-time,40793,399722,66,Low,1403,Monthly,244,2739,27,Bonds,Woods-Henry,5.11,2.1,0.63,252312,63052,65584,11,No,43a63aad-7ad3-4b91-99fd-d95955ab9af7,1596,21-05-21,No,0.58,Divorced,1,Bachelor's,Poor,94,Rent,50437,7058,0.21,Expert,Home Purchase,No,0.31,No,No,Yes,Defined Benefit,Bucket,Branch,177.20.85.174,a02616ca-79f7-46df-9eaf-09bf50013699,Simpsonville,05:33:35,0.86,No,2
U1312,40,Other,Germany,Full-time,73744,160738,67,Low,1272,Quarterly,866,21655,10,Mutual Fund,Jones-Dean,9.95,4.79,0.39,372310,61443,39155,12,Yes,45f120ba-2f96-410c-8b7b-c9e08efbd8e3,4900,07-11-21,No,0.18,Widowed,2,High School,Good,77,Mortgage,132437,4521,0.07,Intermediate,Legacy Planning,Yes,0.39,No,No,Yes,Defined Contribution,Bucket,Branch,199.5.1.205,d6822b43-83f7-4f70-847f-2a706942f6bb,Nolanview,21:55:59,0.31,No,2
U1313,42,Other,Australia,Part-time,145779,25366,63,Medium,1560,Quarterly,52,21252,11,ETF,Black PLC,5.83,1.94,1.33,846823,79683,46409,25,Yes,afc6c4fc-c721-4ce4-a9ba-f2a829c5e624,6942,17-05-21,No,0.27,Divorced,1,PhD,Average,76,Own,11032,8277,0.19,Beginner,Travel,Yes,0.89,Yes,Yes,Yes,Defined Benefit,Fixed,Online,61.84.187.176,bca2ee51-12ba-4896-8bd7-0f12b094acad,Wendystad,14:24:36,0.23,No,5
U1314,34,Female,UK,Unemployed,36352,460660,61,Medium,797,Annually,301,6815,33,Mutual Fund,Kim-Kelly,7.51,1.5,0.77,881715,78247,18734,29,Yes,e157a013-ecc7-4cf9-89d1-25ed72ae256d,3069,01-08-21,No,0.53,Divorced,4,Master's,Average,88,Mortgage,116314,5205,0.29,Beginner,Healthcare,Yes,0.34,Yes,No,No,Defined Contribution,Bucket,Branch,169.203.60.37,a41bd9ad-e116-4a4f-a352-b74c4592f644,Marcusview,21:04:32,0.07,No,16
U1315,37,Other,Australia,Unemployed,34157,343134,61,Low,339,Quarterly,362,1452,27,Real Estate,"Ray, Fox and Payne",6.34,3.98,1.56,640972,28988,28892,26,Yes,5574044c-f671-462a-aaf4-2e547a81261d,8678,04-11-21,No,0.69,Married,3,High School,Poor,76,Rent,29744,2015,0.28,Beginner,Home Purchase,No,0.66,No,No,Yes,Defined Benefit,Bucket,Online,190.172.158.11,482aa2bd-9640-428c-9f00-f9ba37080378,Lake Adamtown,14:09:03,0.44,No,27
U1316,57,Other,Germany,Self-employed,124286,198003,64,Low,1029,Annually,545,3292,18,Mutual Fund,Price and Sons,5.58,4.2,0.42,516764,17010,12497,25,Yes,5fbf9f9f-17c3-4253-a5ce-7e5928cffe4e,8471,02-09-23,No,0.66,Widowed,3,PhD,Good,82,Rent,87869,8283,0.19,Intermediate,Travel,Yes,0.28,Yes,Yes,Yes,Defined Contribution,Bucket,ATM,137.187.123.123,41907209-5741-426e-8213-9026df95db34,New Mark,09:33:48,0.17,No,8
U1317,54,Other,Germany,Retired,148542,346735,62,Low,826,Quarterly,585,2840,37,Mutual Fund,Hall PLC,4.19,2.3,1.1,405529,56621,50491,27,Yes,d88b7924-781d-47dd-87db-a9e20c2571ed,4306,18-09-20,No,0.36,Divorced,4,High School,Good,76,Own,28260,4822,0.1,Beginner,Home Purchase,No,0.72,Yes,No,No,Defined Benefit,Dynamic,ATM,149.208.69.35,39866c5d-1291-442a-b05e-dc9461b9b9e1,Roberttown,04:59:51,0.16,No,20
U1318,35,Male,Canada,Retired,39030,277069,61,Low,1913,Annually,134,7323,39,Stocks,"Brennan, Garza and Lee",8.42,3.29,0.81,695069,70017,74972,26,No,8e8c404b-04c4-414e-b823-f12f926784e4,4385,01-06-23,No,0.38,Divorced,4,High School,Good,79,Rent,86415,1162,0.19,Expert,Legacy Planning,No,0.77,Yes,Yes,Yes,Defined Contribution,Fixed,Online,78.177.240.47,702070d1-7d20-4a4a-ac4d-1f53afb9c18d,Durhamtown,08:18:47,0.95,No,23
U1319,30,Other,Germany,Part-time,148816,495765,65,High,1427,Annually,691,19277,8,Stocks,"Stewart, Smith and Farmer",10.13,1.14,1.61,622826,41469,35296,11,Yes,2d56754a-60d7-4854-a6dc-3677c4a253ac,1028,08-05-24,No,0.92,Divorced,1,High School,Average,80,Rent,27995,6722,0.14,Beginner,Travel,No,0.35,Yes,No,Yes,Defined Benefit,Bucket,Branch,10.141.62.100,66c58110-d583-4798-99b6-899dbce5c7aa,East Tina,16:59:01,0.9,No,2
U1320,29,Other,Australia,Full-time,128817,16361,65,High,1610,Monthly,190,9241,20,ETF,Jones Inc,8.79,4.02,1.55,176761,52403,67749,11,Yes,bd9008fa-eff3-444a-aa7d-d36bbd54e430,6646,26-10-23,No,0.27,Married,1,High School,Good,85,Rent,88034,6486,0.06,Beginner,Healthcare,No,0.13,Yes,Yes,No,Defined Benefit,Dynamic,Online,15.198.239.1,ae88db47-ab1b-4a87-9c7d-6bf497c02708,East Mike,11:25:23,0.8,No,8
U1321,58,Other,Australia,Retired,35742,288594,60,Medium,1362,Monthly,853,23188,23,Stocks,"Thompson, Miller and Jensen",5.8,2.41,0.25,392890,76406,19078,20,No,86fc32b2-b84c-4dfa-8530-6eaac3b47a2d,2683,03-12-23,No,0.91,Single,2,High School,Average,75,Own,100877,3060,0.12,Expert,Home Purchase,No,0.29,No,Yes,No,Defined Benefit,Bucket,Online,40.92.227.184,4afe0d9a-9099-41e2-baa5-f05826fe9e00,Johnsonstad,17:43:57,0.73,No,29
U1322,35,Other,USA,Part-time,118570,260777,63,Low,1529,Monthly,350,16062,18,Real Estate,Mitchell Group,11.32,4.97,1.23,696126,68665,18914,12,Yes,ccbca149-bc79-4a45-8155-751c1ab12fb3,7464,11-02-24,No,0.53,Widowed,0,Master's,Good,91,Own,86238,6600,0.2,Expert,Travel,Yes,0.45,Yes,No,No,Defined Benefit,Fixed,Branch,114.150.43.110,c81b2b51-bff9-4ad8-aaba-685fbd84d972,Anthonyhaven,12:39:56,0.94,No,5
U1323,43,Female,Germany,Part-time,44867,223750,67,High,1511,Annually,359,7631,27,Bonds,Cobb Ltd,9.45,4.2,0.41,189409,74697,21209,28,No,fc77b8b0-5044-4014-ba07-b59884453d6f,6113,18-11-23,No,0.19,Married,0,PhD,Average,83,Mortgage,130976,4567,0.13,Beginner,Healthcare,No,0.6,Yes,Yes,Yes,Defined Benefit,Fixed,Branch,141.179.120.161,cd585bd2-b15a-4fec-81bb-808e489a2209,West Patricktown,07:54:39,0.55,No,7
U1324,50,Other,Canada,Full-time,116480,318201,62,High,241,Monthly,497,19662,16,Bonds,Jenkins-Holder,8.02,2.56,1.29,175810,74095,26741,10,No,6fffdc7f-81e1-400b-aad1-2801108279d6,6867,25-07-21,No,0.71,Single,3,Master's,Average,94,Mortgage,162852,9103,0.13,Beginner,Legacy Planning,Yes,0.75,No,Yes,No,Defined Contribution,Bucket,Online,17.73.31.60,ddcea1c9-42e0-4f35-bffc-c534796ef43c,Lake Jesus,18:47:01,0.81,No,20
U1325,32,Other,Canada,Part-time,54885,456065,69,High,885,Monthly,922,13923,35,Mutual Fund,Erickson-Wade,9.69,2.6,0.89,842932,31343,58589,11,Yes,54f87537-a1ec-4197-95a0-1b622cd09b8c,9451,20-01-23,No,0.27,Single,1,Bachelor's,Average,90,Own,18662,3460,0.11,Beginner,Legacy Planning,No,0.72,No,No,Yes,Defined Benefit,Fixed,Branch,133.142.48.215,7402f459-c9ec-4bff-a30d-aa71e3c8b029,Roachside,20:10:01,0.44,No,27
U1326,43,Other,Germany,Self-employed,49754,147875,60,High,159,Annually,594,8451,15,Mutual Fund,Ross-Brooks,10.2,4.16,1.4,218780,13247,72788,18,No,08bda87c-d467-4043-899e-f4186b70e818,5298,02-10-21,No,0.76,Single,4,High School,Good,87,Mortgage,4492,9726,0.3,Beginner,Home Purchase,Yes,0.68,Yes,Yes,Yes,Defined Benefit,Fixed,Online,83.166.60.113,8f244883-7d06-4f9c-856c-fefbdfd16341,West Tonyville,16:01:27,0.51,No,6
U1327,54,Female,UK,Full-time,116504,409207,64,High,1225,Quarterly,821,2905,32,Real Estate,Thomas-Hubbard,4.54,3.15,0.79,932415,38907,20793,24,No,8db8e98d-591e-491b-aed8-c2208743b0ab,4128,28-12-23,No,0.58,Married,2,Master's,Average,86,Rent,123768,4871,0.12,Expert,Legacy Planning,Yes,0.74,Yes,Yes,No,Defined Contribution,Bucket,Branch,75.147.231.237,0185f865-24bb-4db8-b853-75dd066c7b6b,Coleland,09:23:41,0.29,No,3
U1328,29,Male,UK,Retired,34451,90153,61,Low,1228,Quarterly,738,10241,11,Real Estate,"Rodriguez, Cervantes and Myers",11.08,3.22,0.52,576584,20581,69236,20,Yes,ec050071-c3f1-43f7-aa6b-dde7940ce0ae,2745,18-02-22,No,0.85,Single,4,High School,Poor,94,Own,106588,5184,0.25,Intermediate,Legacy Planning,No,0.21,No,No,No,Defined Benefit,Fixed,Branch,134.137.236.35,06a1ee63-2d09-46a6-8b5a-34b42e6c1d45,Jessemouth,05:03:10,0.78,No,9
U1329,54,Other,Germany,Part-time,95131,225295,69,Medium,987,Annually,176,3867,9,Bonds,Strickland-Erickson,8.14,3.97,1.28,668974,33142,63012,12,No,6222a76d-02b1-4d1b-8e85-b9eb18c0c212,3648,08-12-24,No,0.52,Single,0,Master's,Good,89,Own,36432,9111,0.18,Beginner,Home Purchase,No,0.27,Yes,No,Yes,Defined Benefit,Bucket,ATM,81.51.111.209,bfec358d-b6f8-439c-87d0-c5107585497d,New Ryanborough,18:49:06,0.27,No,9
U1330,49,Male,Canada,Retired,112562,375318,65,Low,1413,Monthly,847,5328,27,Stocks,Sosa-Marshall,9.69,1.29,1.95,441699,53697,55609,20,Yes,d0557ed4-1c8a-43ee-a26d-928cd1cfcf3d,4582,25-12-20,No,0.9,Divorced,3,High School,Good,76,Own,111794,5367,0.18,Intermediate,Legacy Planning,No,0.35,No,No,Yes,Defined Contribution,Bucket,ATM,168.157.99.44,6fa973ae-78fe-4861-9577-db4fc2f9346c,South Timothyburgh,22:11:45,0.35,No,8
U1331,50,Other,USA,Unemployed,84254,154793,68,High,1329,Quarterly,70,15581,4,Stocks,Lopez-Estrada,3.76,2.71,0.24,772409,38106,33822,29,Yes,db805f40-d6c9-4c0d-bd3c-d44e30ef52eb,7947,12-06-25,No,0.04,Single,4,High School,Poor,76,Own,181943,5258,0.14,Intermediate,Home Purchase,No,0.46,No,No,Yes,Defined Benefit,Bucket,Branch,93.249.110.167,19e2793f-9608-4821-9d78-e7d8cd601b7f,Pamelaport,23:43:49,0.28,No,17
U1332,51,Male,USA,Self-employed,65359,153900,69,Medium,191,Monthly,798,21921,9,Real Estate,Clark Ltd,2.65,4.6,0.24,507881,78993,21252,17,No,69c97230-212b-4a37-8300-d0062e34ac83,5387,09-03-21,No,0.59,Single,4,Bachelor's,Good,90,Own,61463,2982,0.29,Beginner,Home Purchase,No,0.49,No,Yes,No,Defined Benefit,Fixed,Branch,7.85.148.101,df0af444-9a05-4850-9590-25dcc7da0ea2,Shannonfurt,19:11:06,0.91,No,9
U1333,28,Male,UK,Self-employed,148960,466121,66,Low,608,Monthly,298,4634,29,Mutual Fund,Davis-Hall,6.08,4.56,1.79,325724,24505,8449,23,Yes,97036a76-2a67-4411-92e6-ae2fffc86df3,2333,12-05-21,No,0.51,Single,3,High School,Good,76,Own,26527,9901,0.14,Beginner,Healthcare,No,0.91,Yes,No,Yes,Defined Contribution,Fixed,Branch,170.193.16.64,a3e7a08a-e942-4245-95ef-06b309a1c621,Jordanport,17:30:11,0.9,No,21
U1334,29,Female,UK,Self-employed,119485,20385,64,High,104,Annually,208,17622,36,Stocks,Silva Group,8.32,1.54,1.5,345366,56029,41741,14,Yes,f7a66e05-95fc-4a9f-a0d9-f215079c8be6,2107,13-05-25,No,0.04,Married,2,Bachelor's,Poor,93,Mortgage,92166,7614,0.29,Expert,Healthcare,Yes,0.86,No,No,No,Defined Benefit,Fixed,Online,162.32.82.219,57019e38-832c-42f1-9402-a17f15db0f7f,Robertport,06:16:52,0.27,Yes,10
U1335,49,Male,Canada,Full-time,93364,372975,62,High,872,Monthly,52,17283,15,Bonds,"Johnson, Thompson and Woods",8.1,1.15,0.62,89562,30383,50929,22,Yes,95b02546-8c7d-4a7a-9abc-f9f852725d9f,6471,01-02-21,No,0.63,Single,0,Bachelor's,Good,91,Mortgage,78221,2326,0.15,Beginner,Healthcare,Yes,0.64,Yes,No,No,Defined Contribution,Dynamic,Branch,192.117.126.117,5eaab673-fb4f-4160-8d82-6b3144521587,Port Maryton,01:39:18,0.58,No,11
U1336,25,Male,USA,Self-employed,94263,329638,67,Medium,1560,Monthly,451,17860,12,Mutual Fund,"Johnson, Richard and Benton",8.16,1.79,0.64,700528,32356,70750,14,No,101030dd-c654-4571-a02f-38080af71135,6810,05-02-24,No,0.91,Widowed,4,Bachelor's,Good,89,Own,178876,9406,0.13,Beginner,Healthcare,Yes,0.55,Yes,Yes,Yes,Defined Benefit,Fixed,Branch,27.85.178.74,c5d0a351-76ba-473c-ad39-4e55b87d3ef8,East Mary,17:53:43,0.86,No,27
U1337,36,Other,Canada,Self-employed,100810,431449,64,Low,1726,Monthly,711,9981,33,Bonds,Mitchell-Huffman,4.62,0.69,1.6,912193,34938,21258,14,No,1b1fad0e-ce73-4278-84dd-69b391ca6a75,1203,29-11-21,No,0.62,Widowed,1,High School,Poor,92,Mortgage,135998,1077,0.2,Beginner,Legacy Planning,Yes,0.68,No,Yes,No,Defined Benefit,Dynamic,Branch,192.117.234.71,82b4113e-3a33-4783-adda-604caeb605a6,North Sean,04:36:30,0.67,No,24
U1338,39,Male,USA,Self-employed,112723,497432,66,High,1910,Quarterly,892,3452,36,Stocks,"Holder, Gilmore and Peters",5.33,4.01,1.64,527378,15294,18514,11,No,a6c98755-c205-4133-bf9c-aaa2df31974b,4308,29-05-20,No,0.13,Widowed,4,High School,Good,91,Own,10201,7065,0.21,Intermediate,Home Purchase,Yes,0.41,Yes,No,No,Defined Benefit,Fixed,Branch,101.194.30.87,02c60af0-a15e-4683-b623-dfdc84e02715,Leonmouth,18:24:48,0.62,No,15
U1339,26,Other,Australia,Retired,93001,450634,60,Medium,903,Annually,0,5721,37,Real Estate,Carter Ltd,2.76,2.86,0.51,737782,13001,52470,20,No,90054028-1351-4fa4-b8ab-10898457db4b,3573,28-06-20,No,0.62,Married,2,PhD,Poor,82,Own,128210,6903,0.17,Expert,Legacy Planning,No,0.14,No,Yes,Yes,Defined Benefit,Fixed,ATM,90.26.246.207,e19a7bc9-1aaf-4f53-a376-addb1fe4804b,Rittermouth,01:36:38,0.5,No,22
U1340,32,Female,Canada,Unemployed,68451,279980,65,Medium,1920,Quarterly,852,2142,11,Stocks,Zhang and Sons,4.84,0.95,1.28,104325,62549,28663,28,No,89a959ae-80bc-43e4-8d51-16bbd31504fb,225,15-05-21,No,0.85,Single,4,Master's,Good,92,Rent,193407,5949,0.2,Beginner,Legacy Planning,No,0.6,Yes,No,No,Defined Benefit,Fixed,Online,15.94.204.73,940d8f41-0fd6-4c21-aad6-79f42f4a19ba,West Patrickshire,12:45:46,0.73,No,6
U1341,42,Male,Canada,Full-time,58952,393436,65,High,1256,Monthly,114,19638,27,Stocks,Walker-Fox,11.61,4.07,0.8,250844,28531,50360,14,Yes,ca35e14f-9b1d-41a3-95c4-620e03f4e485,6538,11-10-20,No,0.16,Divorced,1,PhD,Poor,88,Mortgage,191460,5264,0.13,Intermediate,Legacy Planning,Yes,0.62,Yes,No,Yes,Defined Contribution,Bucket,ATM,45.221.90.231,5d279041-d40c-419d-aed1-7a945f948365,South Lauramouth,08:37:50,0.53,No,17
U1342,27,Female,Australia,Full-time,94750,399995,63,Low,1484,Annually,742,22013,4,Stocks,"Bray, Mcclure and Young",9.33,5,1.49,377523,21889,26212,18,No,8596b9fd-9b43-4d8a-abb6-8f19a480c5d3,8044,18-03-22,No,0.41,Widowed,4,PhD,Poor,90,Rent,76637,4579,0.2,Beginner,Home Purchase,No,0.78,No,Yes,No,Defined Contribution,Dynamic,ATM,107.91.238.237,9c52f973-fe44-4264-80a4-cedaf01bf00b,Williamsview,08:39:57,0.72,No,1
U1343,43,Female,USA,Self-employed,111152,215883,60,Medium,482,Quarterly,409,8954,20,Real Estate,Mccarty LLC,3.23,2.3,1.29,469540,57553,48001,17,No,091dbd07-7636-43a8-be87-0db7db3ba5b2,402,19-07-20,No,0.31,Divorced,3,High School,Average,91,Own,181394,3935,0.13,Intermediate,Home Purchase,No,0.77,Yes,Yes,No,Defined Contribution,Bucket,Branch,123.249.36.103,8fb3c99d-3b45-42d7-8088-f4d9ece8866d,Thompsonfurt,12:13:49,0.93,No,2
U1344,32,Female,Germany,Unemployed,133372,413372,63,Medium,240,Monthly,115,8048,25,Mutual Fund,Jones-Hernandez,7.5,2.84,0.77,401737,47243,35531,10,No,c100dddf-1ec1-455d-9286-9f89cb798449,3694,12-01-25,No,0.96,Widowed,1,High School,Good,92,Own,187525,6745,0.12,Intermediate,Healthcare,Yes,0.75,No,Yes,Yes,Defined Benefit,Bucket,ATM,16.65.108.209,fc49f503-0a45-475c-b3b9-a8b99aba2375,Port Kellymouth,08:19:49,0.21,No,17
U1345,25,Other,Canada,Retired,76913,27792,64,High,1142,Annually,852,6052,12,Bonds,Collins-Freeman,8.45,2.52,1.37,201888,28813,59163,20,No,a9707f84-b8af-47a0-a5f0-aae3af6b8820,7504,08-04-20,No,0.89,Single,4,Master's,Average,81,Own,162330,4841,0.12,Expert,Home Purchase,Yes,0.78,Yes,Yes,No,Defined Contribution,Bucket,Online,213.48.194.166,aec12cc7-b49f-4316-8f1f-e5fa43cb82e8,Lake Andrew,18:30:33,0.5,No,10
U1346,63,Female,Australia,Unemployed,132321,64387,67,High,1325,Quarterly,64,17897,31,Mutual Fund,Schultz Inc,8.04,0.63,0.92,433691,16471,27124,15,Yes,76869c87-6233-4bae-b954-a30b2398c170,8159,12-05-21,Yes,0.71,Divorced,3,PhD,Good,94,Own,148058,6929,0.21,Expert,Travel,No,0.53,Yes,Yes,Yes,Defined Benefit,Fixed,ATM,41.219.194.137,13590a4e-8743-42fc-ab2c-a250e891be37,East Julieside,01:51:00,0.02,No,27
U1347,48,Other,USA,Part-time,37187,252036,61,Low,1897,Annually,374,16422,20,Bonds,Norris-Stevens,10.83,2.28,0.9,843612,41781,32975,16,No,c6bf0b37-a46f-48e6-b9b8-97a65848c211,7104,04-01-25,No,0.52,Divorced,1,PhD,Poor,89,Own,2196,8133,0.06,Expert,Legacy Planning,Yes,0.28,No,Yes,No,Defined Benefit,Bucket,Online,149.152.163.231,5943cc61-0362-4e87-8b1b-188d3f15e328,Sanfordshire,18:29:52,0.62,No,29
U1348,61,Female,USA,Full-time,55493,238762,68,High,902,Annually,895,16920,38,ETF,Johnson LLC,5.66,2.49,0.97,807187,12830,46053,14,Yes,165a903b-e890-4231-8164-5d4bb513757b,9343,02-11-21,No,0.97,Divorced,3,Bachelor's,Good,79,Rent,26291,9473,0.07,Intermediate,Home Purchase,No,0.3,No,Yes,No,Defined Contribution,Fixed,Branch,195.154.233.248,3d327c8d-0aa6-43a6-b467-a9f39912899e,Nicholsonport,04:26:00,0.19,No,18
U1349,41,Male,Germany,Retired,42394,438131,63,Low,660,Quarterly,312,12155,23,Real Estate,"Ramos, Jones and Phillips",5.11,0.89,1.76,836966,58139,39221,15,Yes,c3dbabce-03d1-41a4-8e51-33f2c3940922,6088,07-07-21,No,0.08,Married,0,Master's,Average,87,Rent,195090,4752,0.1,Intermediate,Home Purchase,Yes,0.23,No,Yes,No,Defined Benefit,Bucket,Online,15.177.82.39,b2997ff7-d6de-43d3-baf4-9c08a325bc27,Andersonmouth,22:00:43,0.67,No,15
U1350,33,Male,Australia,Self-employed,142305,436106,69,Low,1391,Annually,705,14770,39,Mutual Fund,Mccormick PLC,8.78,3.81,1.72,211746,67645,35171,16,Yes,a71fca3f-b95a-495a-837b-ee5794eb3814,9287,29-01-21,No,0.69,Single,0,Bachelor's,Average,75,Own,116323,8725,0.05,Expert,Healthcare,No,0.15,Yes,Yes,No,Defined Benefit,Dynamic,Online,209.61.51.241,53ef9899-eaf3-4c32-aad7-7a8609104db4,East Hayleyburgh,23:43:26,0.69,No,2
U1351,52,Other,USA,Retired,76085,16656,62,Medium,764,Monthly,891,13311,28,ETF,Murphy Inc,3.12,1.17,0.34,230015,58373,63767,26,Yes,b1806c81-6766-48f2-8b36-71b057ba0ac0,6214,29-07-25,No,0.36,Married,4,Master's,Average,90,Own,65166,8210,0.1,Expert,Healthcare,Yes,0.64,No,No,No,Defined Contribution,Bucket,Branch,189.60.113.220,45c1ac58-d350-4451-8500-cc36ed6badb9,Tiffanymouth,04:08:03,0.51,No,22
U1352,54,Female,Australia,Self-employed,115818,484305,67,High,1878,Annually,328,3659,15,ETF,Hart Group,3.83,3.49,1.02,394942,14327,36161,11,Yes,9d0bb022-85e9-4db7-bb52-9e0d12382a71,5746,24-01-21,No,0.4,Single,4,Master's,Good,93,Rent,172380,2306,0.29,Intermediate,Legacy Planning,Yes,0.44,Yes,No,Yes,Defined Benefit,Bucket,ATM,112.196.57.109,7973c992-95c7-4d26-8c45-35578de26d11,Gallegosborough,06:56:31,0.57,No,4
U1353,52,Female,Australia,Unemployed,59064,112658,69,High,1714,Monthly,190,21567,4,Stocks,Christian-Perez,10.3,2.4,0.78,459780,58314,41636,19,No,495ced77-0960-41ed-a011-770974f3b9ae,2498,23-08-22,No,0.3,Married,3,Bachelor's,Average,91,Rent,25368,5064,0.24,Beginner,Home Purchase,No,0.77,Yes,No,Yes,Defined Benefit,Dynamic,Branch,57.105.161.255,106d0183-5bca-4c19-89a5-fa697a44771b,Tammyberg,03:09:46,0.13,No,6
U1354,43,Male,Germany,Full-time,83677,230297,66,Medium,761,Quarterly,303,1232,33,Real Estate,Pollard-White,2.97,2.95,0.3,997056,33059,20261,22,Yes,10411abe-d1c4-44d9-895f-321f438f675f,1035,22-06-20,No,0.69,Married,0,PhD,Average,86,Rent,137172,9236,0.18,Beginner,Healthcare,No,0.89,Yes,No,Yes,Defined Benefit,Bucket,ATM,126.149.244.129,488cb41c-aef0-43c5-9777-bcf966225179,East Williamburgh,17:54:15,0.85,No,19
U1355,27,Male,Germany,Unemployed,50967,343173,65,Low,1425,Monthly,329,10961,21,Stocks,Johnson-Smith,3.49,0.6,1.86,968957,12795,11093,26,No,e8c6fbf5-f310-4291-997c-e70098668cd5,7275,26-02-24,No,0.86,Divorced,3,Bachelor's,Average,90,Own,149264,3587,0.22,Intermediate,Home Purchase,No,0.57,Yes,No,No,Defined Benefit,Bucket,Branch,175.132.196.181,ec6e418c-fcef-4dc3-a646-3f619b749cd7,Michellemouth,06:39:55,0.23,No,26
U1356,58,Other,Australia,Part-time,121230,144220,66,High,1446,Quarterly,835,15473,26,Stocks,"Vazquez, Jones and Perry",11.29,0.69,1,681093,55501,39406,15,No,6b7ec7e6-1105-4d23-9e91-f4a62f3948bb,3990,21-01-22,No,0.89,Single,4,PhD,Average,82,Rent,49381,8513,0.27,Expert,Home Purchase,No,0.98,No,Yes,No,Defined Contribution,Bucket,Branch,17.206.90.37,e5ad9317-703d-4973-9114-5c5f6e0b7ba1,Port Angelaville,16:51:09,0.39,No,6
U1357,53,Other,USA,Retired,137894,142810,66,Low,1878,Monthly,971,21477,25,Stocks,English-Bender,6.06,1.2,1.21,833764,67069,42332,17,No,831011cc-5bc0-4537-a9d0-17bae7ae2ef0,6290,04-05-24,Yes,0.77,Married,1,PhD,Average,82,Own,177900,2134,0.1,Intermediate,Travel,Yes,0.16,Yes,Yes,Yes,Defined Contribution,Dynamic,ATM,123.109.221.66,db73eb9a-0711-4449-98df-0aa85936b067,North Anthonyberg,05:55:08,0.77,No,9
U1358,50,Other,UK,Full-time,37652,375899,61,Low,1028,Monthly,627,2978,15,Mutual Fund,"King, Williams and Snyder",4.49,1.98,0.97,154975,44923,32878,24,No,9be30ff9-c547-41a3-b5c0-a5df8dca195d,8404,05-05-24,No,0.49,Single,1,High School,Average,79,Mortgage,128719,9849,0.06,Expert,Healthcare,Yes,0.38,Yes,No,No,Defined Benefit,Fixed,Branch,70.184.119.45,d2539050-9a47-4277-8a34-a7691596ac6c,Gonzalezchester,21:39:39,0.84,No,17
U1359,62,Male,Canada,Retired,131234,191015,69,Medium,1471,Quarterly,516,1338,25,ETF,Day Ltd,9.08,1.48,1.82,712286,17064,46503,25,No,a2efbe7b-47e1-48ae-860a-5a56f4661986,2829,23-12-23,No,0.95,Married,4,Master's,Average,83,Mortgage,141954,6596,0.25,Intermediate,Legacy Planning,No,0.66,Yes,Yes,No,Defined Contribution,Dynamic,Branch,67.13.204.240,34ef7300-db4c-4833-a5c0-ad9d4446dd88,South Glenn,06:14:28,0.85,No,19
U1360,52,Other,Australia,Unemployed,43121,73231,60,Medium,163,Monthly,964,6063,17,Real Estate,Dominguez Group,11.71,3.84,1.6,712418,74159,26006,10,Yes,d6d19dda-e542-4d0c-87fe-a4456b5669a6,5681,09-02-25,No,0.06,Divorced,2,Master's,Poor,80,Rent,56041,9659,0.27,Expert,Healthcare,Yes,0.63,Yes,Yes,No,Defined Contribution,Dynamic,Branch,134.201.221.45,e6e3bd50-3181-4a67-81d0-2c9ec1e7c9cb,Robleston,03:07:13,0.05,No,18
